Symbol,Name,Exchange,Type,Category,Currency,Unit,LastPrice,YearLow,YearHigh,MarketCapitalisation,AverageDailyVolume
WSGP,Western Graphite Inc.,PNK,EQUITY,Conglomerates,USD,Share,0.0012,0.0006,0.0200,103215.00,4552850
REX,REX American Resources Corporation,NYQ,EQUITY,Conglomerates,USD,Share,62.69,51.63,110.65,501.16M,149013
BCG.V,BCGold Corp.,VAN,EQUITY,Conglomerates,CAD,Share,0.01,0.01,0.05,833740.00,4295
SCO.DU,CYBITS HOLDING,DUS,EQUITY,Conglomerates,EUR,Share,0.155,0.089,0.690,,
SUMA.BE,SUMITOMO CORP,BER,EQUITY,Conglomerates,EUR,Share,10.56,7.74,11.07,,105
POCO,Port Of Call Online Inc.,OBB,EQUITY,Conglomerates,,Share,0,,,,
SPLP,Steel Partners Holdings L.P,NYQ,EQUITY,Conglomerates,USD,Share,17.70,15.50,19.50,482.79M,16544
AEGA,AEGEA Inc.,PNK,EQUITY,Conglomerates,,Share,0,,,,
HZNM,Horizon Minerals Corp.,PNK,EQUITY,Conglomerates,USD,Share,0.40,0.15,0.60,21.80M,452
SAR.V,Saratoga Electronic Solutions Inc.,VAN,EQUITY,Conglomerates,,Share,,,,,
CEXE,Circle Entertainment Inc.,PNK,EQUITY,Conglomerates,USD,Share,0.020,0.010,0.030,1.04M,2557
OTCO.BO,OTCO International Ltd.,BSE,EQUITY,Conglomerates,,Share,,,,,
AUCT.L,Auctus Growth PLC,LSE,EQUITY,Conglomerates,GBp,Share,68.00,50.00,103.00,1.66M,1246
SCO.DE,Cybits Holding AG,GER,EQUITY,Conglomerates,EUR,Share,0.151,0.095,0.870,2.06M,5365
OLIE,Olie Inc.,PNK,EQUITY,Conglomerates,USD,Share,0.0000,,,,
BOV-H.V,Bi-Optic Ventures Inc.,VAN,EQUITY,Conglomerates,,Share,,,,,
GNC.V,Gainey Capital Corp.,VAN,EQUITY,Conglomerates,CAD,Share,0.23,0.16,0.54,10.07M,23572
HKBT,HK Battery Technology Inc.,PNK,EQUITY,Conglomerates,USD,Share,1.17,0.50,3.40,342400.00,42
IMMA,Interactive Multi-Media Auction Corporation,OBB,EQUITY,Conglomerates,USD,Share,0.0271,0.0190,4.2000,908520.00,65106
EAGL,Silver Eagle Acquisition Corp.,PNK,EQUITY,Conglomerates,,Share,12,10,12,,623095
VLM.MU,METSO,MUN,EQUITY,Conglomerates,EUR,Share,26.03,23.30,31.74,,215
AUMA,AR Capital Acquisition Corp.,NCM,EQUITY,Conglomerates,USD,Share,9.85,9.41,10.48,71.74M,16573
LTNR,Loton Corp.,PNK,EQUITY,Conglomerates,USD,Share,4.55,2.00,9.00,203.53M,284
CADT,DT Asia Investments Limited,NCM,EQUITY,Conglomerates,USD,Share,9.91,9.65,10.25,88.65M,9400
MLTHA.PA,Thannberger et Cie,PAR,EQUITY,Conglomerates,EUR,Share,5.11,5.11,7.00,,
CAGZ,Cullen Agricultural Holding Corp.,OBB,EQUITY,Conglomerates,USD,Share,0.44,0.14,1.00,,6100
SEB,Seaboard Corp.,ASE,EQUITY,Conglomerates,USD,Share,3469.58,2452.50,4640.00,4.16B,475
MOBO,Mobile Lads Corp.,OBB,EQUITY,Conglomerates,USD,Share,0.05,0.03,0.42,9.34M,26884
AFAN,AF Ocean Investment Management Company,PNK,EQUITY,Conglomerates,USD,Share,1.44,0.30,1.60,518.42M,62
MARA.F,MARUBENI CORP,FRA,EQUITY,Conglomerates,EUR,Share,5.129,4.559,5.866,,357
STNG,Scorpio Tankers Inc.,NYQ,EQUITY,Conglomerates,USD,Share,9.88,6.48,10.75,1.62B,2363900
SPZR,Spatializer Audio Laboratories Inc.,PNK,EQUITY,Conglomerates,USD,Share,0.04,0.03,0.17,,6937
SMV-H.V,SMC Ventures Inc.,VAN,EQUITY,Conglomerates,CAD,Share,0.00,0.00,0.80,,
MARA.BE,MARUBENI CORP,BER,EQUITY,Conglomerates,EUR,Share,5.156,4.557,5.719,,
HCAC,Hennessy Capital Acquisition Corp.,NCM,EQUITY,Conglomerates,,Share,0,,,,
MAGAA,Magna-Lab Inc.,PNK,EQUITY,Conglomerates,USD,Share,0.12,0.01,0.75,357413.84,61
CANK,Cannabis Kinetics Corp.,OBB,EQUITY,Conglomerates,,Share,0,,,,
ESGI,Ensurge Inc.,PNK,EQUITY,Conglomerates,USD,Share,0.034,0.010,0.090,5.96M,20040
OMVS,On The Move Systems Corp.,PNK,EQUITY,Conglomerates,USD,Share,1.93,0.50,11.04,876766.75,13825
PICO,PICO Holdings Inc.,NMS,EQUITY,Conglomerates,USD,Share,15.18,13.00,22.95,329.65M,82600
ARAT,Arax Holdings Corp.,PNK,EQUITY,Conglomerates,,Share,0,,,,
KHA.V,Knighthawk Inc.,VAN,EQUITY,Conglomerates,CAD,Share,0.00,0.01,0.01,118490.00,
MLNEI.PA,News Invest,PAR,EQUITY,Conglomerates,EUR,Share,0.82,0.63,0.96,,6517
BMMCF,Kbridge Energy Corp.,PNK,EQUITY,Conglomerates,USD,Share,0.024,0.002,0.140,87132.00,13043
ESWB,Esio Water And Beverage Development Corp.,PNK,EQUITY,Conglomerates,USD,Share,0.05,0.04,0.30,3.94M,3446
MMAM,Medical Makeover Corporation of America,PNK,EQUITY,Conglomerates,USD,Share,1.12,1.10,3.10,41800.00,3
VSVS.L,Vesuvius plc,LSE,EQUITY,Conglomerates,GBp,Share,424.9780,386.6000,530.0000,1.13B,244017
BLVD,Boulevard Acquisition Corp.,NCM,EQUITY,Conglomerates,USD,Share,11.75,9.55,13.35,86.27M,341844
NC,Nacco Industries Inc.,NYQ,EQUITY,Conglomerates,USD,Share,59.68,46.59,63.88,420.00M,22702
RII-B.V,Richco Investors Inc.,VAN,EQUITY,Conglomerates,CAD,Share,0.000,0.010,0.035,213300.00,
IDH-H.V,IDG Holdings Inc.,VAN,EQUITY,Conglomerates,CAD,Share,0.000,0.030,0.250,545285.00,
VLM.BE,METSO,BER,EQUITY,Conglomerates,EUR,Share,25.984,23.270,31.710,,80
GARO.BA,Garovaglio y Zorraquin S.A.,BUE,EQUITY,Conglomerates,ARS,Share,4.99,2.14,5.39,156.00M,20732
XEB.DU,SOJITZ,DUS,EQUITY,Conglomerates,EUR,Share,2.159,1.058,2.374,,25
MZZL,Mazzal Holding Corp.,PNK,EQUITY,Conglomerates,USD,Share,0.06,0.01,0.45,20.00M,16018
SLOT,San Lotus Holding Inc.,OBB,EQUITY,Conglomerates,,Share,17,3,50,,
GSPH,Geospatial Corporation,PNK,EQUITY,Conglomerates,USD,Share,0.19,0.14,0.68,28.94M,17997
ROIQ,ROI Acquisition Corp. II,NCM,EQUITY,Conglomerates,USD,Share,10.23,9.60,13.05,41.73M,29803
MARA.MU,MARUBENI CORP,MUN,EQUITY,Conglomerates,EUR,Share,5.191,4.575,5.848,,259
PRKI,Perk International Inc.,OBB,EQUITY,Conglomerates,USD,Share,0.1150,0.0053,1.0100,641273.56,130678
SMAC,Sino Mercury Acquisition Corp.,NCM,EQUITY,Conglomerates,USD,Share,9.79,9.20,10.25,21.63M,1092
JML.V,JAG Mines Ltd.,VAN,EQUITY,Conglomerates,CAD,Share,0.03,0.03,0.06,1.88M,16788
PZS.F,SCHERZER & CO,FRA,EQUITY,Conglomerates,EUR,Share,1.595,1.402,1.711,,5815
OPBL,Optionable Inc.,OBB,EQUITY,Conglomerates,USD,Share,0.013,0.010,0.050,1.10M,3070
PMO-H.V,Prime City One Capital Corp.,VAN,EQUITY,Conglomerates,CAD,Share,0.000,0.005,0.015,388045.00,
PRD.V,PRD Energy Inc.,VAN,EQUITY,Conglomerates,CAD,Share,0.12,0.10,0.95,14.39M,307673
OCX.TO,Onex Corporation,TOR,EQUITY,Conglomerates,CAD,Share,69.72,58.27,75.94,7.56B,157561
CACG,Chart Acquisition Corp.,NCM,EQUITY,Conglomerates,USD,Share,9.79,9.26,15.00,35.71M,1153
KAY.V,Karsten Energy Corp.,VAN,EQUITY,Conglomerates,CAD,Share,0.12,0.08,0.24,900000.06,410
VARDHCH.BO,Vardhaman Laboratories Ltd.,BSE,EQUITY,Conglomerates,,Share,,,,,
IMTC,Imogo Mobile Technologies Corp.,PNK,EQUITY,Conglomerates,USD,Share,0.0006,0.0001,0.0600,7350.00,5725
CYU.AX,Chinalco Yunnan Copper Resources Limited,ASX,EQUITY,Copper,AUD,Share,0.022,0.013,0.038,8.99M,120834
DNT.TO,Candente Copper Corp.,TOR,EQUITY,Copper,CAD,Share,0.08,0.05,0.27,10.62M,73853
MGY.AX,Malagasy Minerals Limited,ASX,EQUITY,Copper,AUD,Share,0.021,0.016,0.064,2.81M,82176
WLRH,WL Ross Holding Corp.,NCM,EQUITY,Conglomerates,USD,Share,10.50,9.83,11.02,153.52M,69294
YBB.SG,CARNAVALE RES,STU,EQUITY,Copper,EUR,Share,0.012,0.005,0.020,4.06M,39333
COL.V,Copper North Mining Corp.,VAN,EQUITY,Copper,CAD,Share,0.050,0.045,0.085,5.85M,138277
NSU,Nevsun Resources Ltd.,ASE,EQUITY,Copper,USD,Share,3.95,3.17,4.51,718.77M,154178
TAS.AX,Tasman Resources Ltd.,ASX,EQUITY,Copper,AUD,Share,0.023,0.014,0.041,6.12M,418050
PSF.AX,Pacific Ore Limited,ASX,EQUITY,Copper,AUD,Share,0.008,0.006,0.020,4.37M,393565
JAG.AX,Pacifico Minerals Limited,ASX,EQUITY,Copper,,Share,,,,,
CUU.V,Copper Fox Metals Inc.,VAN,EQUITY,Copper,CAD,Share,0.182,0.100,0.365,79.49M,263052
IRN.AX,Indophil Resources NL,ASX,EQUITY,Copper,,Share,,,,,
NSU.TO,Nevsun Resources Ltd.,TOR,EQUITY,Copper,CAD,Share,4.91,3.61,5.35,918.42M,333964
ZCB.F,ZENITH MINERALS,FRA,EQUITY,Copper,EUR,Share,0.019,0.019,0.071,,
PAN.AX,Panoramic Resources Limited,ASX,EQUITY,Copper,AUD,Share,0.50,0.31,1.08,151.47M,614902
VMS.AX,Venture Minerals Ltd.,ASX,EQUITY,Copper,AUD,Share,0.03,0.02,0.12,5.37M,185731
JAL.AX,Jameson Resources Limited,ASX,EQUITY,Copper,AUD,Share,0.046,0.040,0.160,9.77M,268438
MLX.AX,Metals X Limited,ASX,EQUITY,Copper,AUD,Share,1.41,0.62,1.59,534.50M,613936
OZL.AX,OZ Minerals Limited,ASX,EQUITY,Copper,AUD,Share,4.32,2.93,5.01,1.18B,2184960
FCX,Freeport-McMoRan Inc.,NYQ,EQUITY,Copper,USD,Share,19.19,16.00,39.05,17.80B,17413900
CHZ.AX,Chesser Resources Limited,ASX,EQUITY,Copper,AUD,Share,0.033,0.023,0.175,7.07M,611475
IMD.AX,Imdex Limited,ASX,EQUITY,Copper,AUD,Share,0.28,0.25,0.77,62.70M,223470
YBB.F,CARNAVALE RES,FRA,EQUITY,Copper,EUR,Share,0.010,0.001,0.022,,44305
ZCB.BE,ZENITH MINERALS,BER,EQUITY,Copper,EUR,Share,0.016,0.013,0.077,,
RXM.AX,Rex Minerals Limited.,ASX,EQUITY,Copper,AUD,Share,0.11,0.07,0.45,22.05M,314551
FXR.AX,Fox Resources Ltd.,ASX,EQUITY,Copper,AUD,Share,0.002,0.002,0.016,,
YBB.BE,CARNAVALE RES,BER,EQUITY,Copper,EUR,Share,0.012,0.005,0.018,,
WRN.TO,Western Copper and Gold Corporation,TOR,EQUITY,Copper,CAD,Share,0.56,0.46,0.89,49.92M,51847
ORL.TO,Orocobre Limited,TOR,EQUITY,Copper,CAD,Share,2.21,1.85,3.31,254.84M,17630
CUO.V,Copper One Inc.,VAN,EQUITY,Copper,CAD,Share,0.012,0.010,0.100,1.03M,23609
CUM.TO,Copper Mountain Mining Corporation,TOR,EQUITY,Copper,CAD,Share,1.19,0.93,3.07,127.11M,475083
NCU.TO,Nevada Copper Corp.,TOR,EQUITY,Copper,CAD,Share,1.62,1.12,2.61,111.09M,45619
ZYT.SG,NEVADA COPPER,STU,EQUITY,Copper,EUR,Share,0.828,0.780,1.790,,
MNM.AX,Mantle Mining Corporation Limited,ASX,EQUITY,Copper,AUD,Share,0.013,0.009,0.028,5.10M,333445
KAT.TO,Katanga Mining Ltd.,TOR,EQUITY,Copper,CAD,Share,0.23,0.17,0.54,343.33M,63944
KAS.AX,Kasbah Resources Limited,ASX,EQUITY,Copper,AUD,Share,0.031,0.020,0.090,9.48M,237885
PRECWIRE.BO,Precision Wires India Ltd.,BSE,EQUITY,Copper,,Share,,,,,
SCCO,Southern Copper Corp.,NYQ,EQUITY,Copper,USD,Share,30.04,23.60,33.80,23.30B,1269120
ZNC.AX,Zenith Minerals Limited,ASX,EQUITY,Copper,AUD,Share,0.035,0.031,0.120,5.30M,27191
ZYT.F,NEVADA COPPER,FRA,EQUITY,Copper,EUR,Share,1.146,0.775,1.812,,2379
NDA.DE,Aurubis AG,GER,EQUITY,Copper,EUR,Share,53.90,35.10,60.98,2.41B,135243
NIC.F,AZURE MINERALS,FRA,EQUITY,Copper,EUR,Share,0.006,0.005,0.026,,1000
ARG.TO,Amerigo Resources Ltd.,TOR,EQUITY,Copper,CAD,Share,0.434,0.225,0.480,70.31M,52028
PRECWIRE.NS,Precision Wires India Ltd.,NSI,EQUITY,Copper,,Share,,,,,
SMM.AX,Summit Resources Limited,ASX,EQUITY,Copper,AUD,Share,0.19,0.17,0.36,39.24M,1022
AAU.SG,AIFUL,STU,EQUITY,Credit Services,EUR,Share,2.790,2.523,4.577,,
XOOM,Xoom Corporation,NMS,EQUITY,Credit Services,USD,Share,21.95,13.14,25.50,980.52M,793232
EFN.TO,Element Financial Corporation,TOR,EQUITY,Credit Services,CAD,Share,19.10,11.50,20.01,5.18B,1460160
SRR.AX,Shaw River Manganese Limited,ASX,EQUITY,Copper,AUD,Share,0.01,0.00,0.05,9.03M,180094
EFX,Equifax Inc.,NYQ,EQUITY,Credit Services,USD,Share,98.61,69.04,101.13,11.73B,551117
COF,Capital One Financial Corporation,NYQ,EQUITY,Credit Services,USD,Share,86.91,72.77,90.10,48.98B,2565430
CSE.TO,Capstone Infrastructure Corporation,TOR,EQUITY,Credit Services,CAD,Share,3.12,2.88,4.54,309.34M,123475
WRLD,World Acceptance Corp.,NMS,EQUITY,Credit Services,USD,Share,72.53,56.42,96.23,510.20M,297630
OIX.SG,ORIX CORP,STU,EQUITY,Credit Services,EUR,Share,13.696,9.435,15.297,,
CBL.TO,Callidus Capital Corporation,TOR,EQUITY,Credit Services,CAD,Share,13.93,13.00,24.01,712.83M,170892
TRCFIN.BO,TRC Financial Services Ltd.,BSE,EQUITY,Credit Services,,Share,,,,,
MGI,Moneygram International Inc.,NMS,EQUITY,Credit Services,USD,Share,9.55,7.55,15.34,465.47M,321041
WCP.AX,WCP Resources Limited,ASX,EQUITY,Copper,AUD,Share,0.012,0.010,0.040,5.97M,96793
AD.TO,Alaris Royalty Corp.,TOR,EQUITY,Credit Services,CAD,Share,31.16,27.60,37.20,979.41M,106939
DFS,Discover Financial Services,NYQ,EQUITY,Credit Services,USD,Share,58.40,54.02,66.75,26.01B,3065210
WU,The Western Union Company,NYQ,EQUITY,Credit Services,USD,Share,20.90,15.32,22.84,9.90B,5819590
ATLCF,Atlas Copco AB,PNK,EQUITY,Credit Services,USD,Share,29.32,23.70,30.05,,219
TCAP,Triangle Capital Corporation,NYQ,EQUITY,Credit Services,USD,Share,23.71,18.18,27.86,765.50M,108781
OIX.F,ORIX CORP,FRA,EQUITY,Credit Services,EUR,Share,13.477,9.395,15.350,,35
V.MX,Visa Inc.,MEX,EQUITY,Credit Services,MXN,Share,1066.82,671.50,1114.99,2683.94B,2440
V,Visa Inc.,NYQ,EQUITY,Credit Services,USD,Share,68.60,48.80,70.69,171.35B,6869450
SNFCA,Security National Financial Corp.,NGM,EQUITY,Credit Services,USD,Share,5.92,3.45,6.84,88.52M,19069
AGM,Federal Agricultural Mortgage Corp.,NYQ,EQUITY,Credit Services,USD,Share,30.44,26.12,34.47,312.84M,41340
CIT,CIT Group Inc.,NYQ,EQUITY,Credit Services,USD,Share,47.00,43.21,50.23,8.35B,1275920
SLM,SLM Corporation,NMS,EQUITY,Credit Services,USD,Share,10.11,8.30,10.76,4.15B,3158520
NICK,Nicholas Financial Inc.,NMS,EQUITY,Credit Services,USD,Share,12.87,10.64,15.47,99.66M,43354
SUNDARMFIN.BO,Sundaram Finance Limited,BSE,EQUITY,Credit Services,,Share,,,,,
JAYBHCR.BO,Jayabharat Credit Ltd,BSE,EQUITY,Credit Services,,Share,,,,,
ATLC,Atlanticus Holdings Corporation,NMS,EQUITY,Credit Services,USD,Share,3.29,1.15,4.76,54.77M,28414
QSV.SG,EDENRED,STU,EQUITY,Credit Services,EUR,Share,22.586,19.095,26.358,,154
OIT.F,ORIENT CORP,FRA,EQUITY,Credit Services,EUR,Share,1.522,1.268,1.888,,
PHH,PHH Corporation,NYQ,EQUITY,Credit Services,USD,Share,26.61,21.66,27.83,1.28B,1175740
FMD,The First Marblehead Corporation,NYQ,EQUITY,Credit Services,USD,Share,5.92,1.21,7.00,55.46M,19318
AAU.F,AIFUL,FRA,EQUITY,Credit Services,EUR,Share,2.773,2.513,4.577,,
EDEN.PA,Edenred SA,PAR,EQUITY,Credit Services,EUR,Share,22.541,18.938,26.682,5.25B,597182
KNKT,Kunekt Corporation,PNK,EQUITY,Credit Services,USD,Share,0.01,0.00,0.08,620000.00,9468
QIWI,Qiwi plc,NMS,EQUITY,Credit Services,USD,Share,28.35,18.52,44.90,1.48B,458749
NSX.AX,NSX Limited,ASX,EQUITY,Credit Services,AUD,Share,0.090,0.067,0.130,8.29M,1184
CACC,Credit Acceptance Corp.,NMS,EQUITY,Credit Services,USD,Share,236.09,110.98,277.98,5.23B,78305
NIKKIGL.BO,Nikki Global Finance Limited,BSE,EQUITY,Credit Services,,Share,,,,,
KWALITY.BO,Kwality Credit & Leasing Ltd,BSE,EQUITY,Credit Services,,Share,,,,,
OIT.MU,ORIENT CORP,MUN,EQUITY,Credit Services,EUR,Share,1.555,1.322,1.932,,
FCFS,First Cash Financial Services Inc.,NMS,EQUITY,Credit Services,USD,Share,46.48,44.88,59.90,1.37B,154190
GDOT,Green Dot Corporation,NYQ,EQUITY,Credit Services,USD,Share,16.95,13.87,24.47,1.02B,731990
PFG.L,Provident Financial plc,LSE,EQUITY,Credit Services,GBp,Share,2933.2700,1942.0000,3268.0000,4.20B,226988
AXP,American Express Company,NYQ,EQUITY,Credit Services,USD,Share,79.26,75.75,95.09,80.22B,5997870
VINTAGES.BO,Vintage Securities Ltd.,BSE,EQUITY,Credit Services,,Share,,,,,
SUNDARMFI.NS,Sundaram Finance Limited,NSI,EQUITY,Credit Services,,Share,,,,,
TFCILTD.NS,Tourism Finance Corp. of India Ltd.,NSI,EQUITY,Credit Services,,Share,,,,,
FXL.AX,FlexiGroup Limited,ASX,EQUITY,Credit Services,AUD,Share,3.21,2.70,4.00,899.54M,1066790
IBCA,Intervest Bancshares Corp.,NMS,EQUITY,Credit Services,,Share,0,,,,
RONE,Regal One Corp.,PNK,EQUITY,Credit Services,,Share,0,,,,
ACD.TO,Accord Financial Corp.,TOR,EQUITY,Credit Services,CAD,Share,11.10,8.50,12.05,84.32M,6080
QSV.MU,EDENRED,MUN,EQUITY,Credit Services,EUR,Share,22.82,19.25,26.34,,
CFN.TO,Carfinco Financial Group Inc.,TOR,EQUITY,Credit Services,,Share,,7,11,,
MA,MasterCard Incorporated,NYQ,EQUITY,Credit Services,USD,Share,93.80,69.64,96.31,108.63B,3900450
ROSELABS.BO,Roselabs Finance Limited,BSE,EQUITY,Credit Services,,Share,,,,,
NAVI,Navient Corporation,NMS,EQUITY,Credit Services,USD,Share,18.84,15.76,22.71,6.39B,2172640
QSV.F,EDENRED,FRA,EQUITY,Credit Services,EUR,Share,22.495,19.106,26.348,,1844
SHRIRAMCI.NS,Shriram City Union Finance Limited,NSI,EQUITY,Credit Services,,Share,,,,,
IX,ORIX Corporation,NYQ,EQUITY,Credit Services,USD,Share,76.19,56.39,83.02,19.36B,37473
RM,Regional Management Corp.,NYQ,EQUITY,Credit Services,USD,Share,17.96,11.16,19.60,223.72M,76546
MFI,MicroFinancial Inc.,NGM,EQUITY,Credit Services,,Share,0,,,,
NICCOUCO.BO,Nicco Uco Alliance Credit Limited,BSE,EQUITY,Credit Services,,Share,,,,,
SYF,Synchrony Financial,NYQ,EQUITY,Credit Services,USD,Share,32.80,22.60,33.96,28.16B,912786
DF,Dean Foods Company,NYQ,EQUITY,Dairy Products,USD,Share,17.33,12.62,19.74,1.64B,1800690
TAXI,Medallion Financial Corp.,NMS,EQUITY,Credit Services,USD,Share,9.08,8.33,12.77,225.77M,249940
ALAN,Alanco Technologies Inc.,PNK,EQUITY,Data Storage Devices,USD,Share,0.28,0.28,0.52,1.39M,1140
HILL,Dot Hill Systems Corp.,NGM,EQUITY,Data Storage Devices,USD,Share,6.77,3.14,7.55,392.40M,620389
DTLK,Datalink Corporation,NMS,EQUITY,Data Storage Devices,USD,Share,8.94,7.91,13.74,188.86M,109816
JJFINCOR.BO,JJ Finance Corporation Ltd,BSE,EQUITY,Credit Services,,Share,,,,,
WDC,Western Digital Corporation,NMS,EQUITY,Data Storage Devices,USD,Share,88.52,75.92,114.69,18.09B,2126100
SYUT,Synutra International Inc.,NMS,EQUITY,Dairy Products,USD,Share,7.16,4.27,8.15,380.47M,131763
STX,Seagate Technology Public Limited Company,NMS,EQUITY,Data Storage Devices,USD,Share,51.70,44.46,69.40,15.11B,3625630
DRAM,Dataram Corporation,NCM,EQUITY,Data Storage Devices,USD,Share,2.060,1.410,3.840,5.36M,52171
IMN,Imation Corp.,NYQ,EQUITY,Data Storage Devices,USD,Share,4.42,2.69,4.75,182.32M,155135
QLG.SG,QLOGIC,STU,EQUITY,Data Storage Devices,EUR,Share,13.538,6.557,14.220,,28
QTM,Quantum Corporation,NYQ,EQUITY,Data Storage Devices,USD,Share,1.83,1.02,2.22,436.70M,1675060
EMC,EMC Corporation,NYQ,EQUITY,Data Storage Devices,USD,Share,26.67,25.07,30.92,48.78B,13821300
SNG.BE,SINGULUS TECHNOLOGI,BER,EQUITY,Data Storage Devices,EUR,Share,0.91,0.57,2.33,,1344
SNDK,SanDisk Corp.,NMS,EQUITY,Data Storage Devices,USD,Share,62.91,53.18,108.77,11.53B,3859170
KRK.NZ,Kirkcaldie & Stains Ltd.,NZE,EQUITY,Department Stores,NZD,Share,2.11,1.58,2.39,22.49M,12395
SNDK.MX,SanDisk Corp.,MEX,EQUITY,Data Storage Devices,MXN,Share,987.17,855.55,1506.00,180.13B,2911
TDC,Teradata Corporation,NYQ,EQUITY,Data Storage Devices,USD,Share,37.81,35.11,47.03,5.16B,1594810
MYR.AX,Myer Holdings Limited,ASX,EQUITY,Department Stores,AUD,Share,1.327,1.185,2.520,740.89M,3265590
GFAMSAA.MX,Grupo Famsa S.A.B. de C.V.,MEX,EQUITY,Department Stores,MXN,Share,10.37,8.28,15.85,6.44B,514343
WHS.NZ,The Warehouse Group Limited,NZE,EQUITY,Department Stores,NZD,Share,2.76,2.57,3.24,917.53M,95937
HUWA.BE,HUTCHISON WHAMPOA,BER,EQUITY,Department Stores,,Share,,,,,
SHLD,Sears Holdings Corporation,NMS,EQUITY,Department Stores,USD,Share,31.56,22.45,48.25,2.54B,1018810
DEB.L,Debenhams plc,LSE,EQUITY,Department Stores,GBp,Share,91.3338,56.8500,96.8000,1.09B,2332321
QGI.SG,MITRA ADIPERKASA,STU,EQUITY,Department Stores,EUR,Share,0.363,0.294,0.421,,
BSI,Alon Blue Square Israel Ltd,NYQ,EQUITY,Department Stores,USD,Share,2.46,1.64,3.40,109.48M,3635
TKM.F,TAKASHIMAYA CO LTD,FRA,EQUITY,Department Stores,EUR,Share,8.325,5.982,9.774,,4266
HVN.AX,Harvey Norman Holdings Ltd.,ASX,EQUITY,Department Stores,AUD,Share,4.63,2.97,4.99,5.04B,2846530
HUWA.DU,HUTCHISON WHAMPOA,DUS,EQUITY,Department Stores,,Share,0,,,,
SORIANAB.MX,Organizacion Soriana SAB de CV,MEX,EQUITY,Department Stores,MXN,Share,35.46,32.29,49.47,61.74B,165897
HUWA.MU,HUTCHISON WHAMPOA,MUN,EQUITY,Department Stores,EUR,Share,13.28,8.82,14.07,,57
MKS.L,Marks & Spencer Group plc,LSE,EQUITY,Department Stores,GBp,Share,557.1490,380.8000,600.0000,8.99B,4589570
BONT,Bon-Ton Stores Inc.,NMS,EQUITY,Department Stores,USD,Share,5.16,4.24,11.23,122.12M,240213
HUWH.F,HTCHSN WHMP UNSPADR,FRA,EQUITY,Department Stores,EUR,Share,25.689,17.360,28.300,,8
TKM.DU,TAKASHIMAYA CO LTD,DUS,EQUITY,Department Stores,EUR,Share,8.315,5.985,9.747,,115
NWM.F,NEW WORLD DEPT CHIN,FRA,EQUITY,Department Stores,EUR,Share,0.224,0.158,0.319,,
JCP.BE,JC PENNEY,BER,EQUITY,Department Stores,EUR,Share,7.599,4.840,8.864,,
QGI.F,MITRA ADIPERKASA,FRA,EQUITY,Department Stores,EUR,Share,0.366,0.301,0.421,,
SEE.DU,SEARS HOLDINGS,DUS,EQUITY,Department Stores,EUR,Share,31.511,17.343,36.485,,
TRIB,Trinity Biotech plc,NMS,EQUITY,Diagnostic Substances,USD,Share,17.90,14.00,24.00,418.10M,88703
NWM.SG,NEW WORLD DEPT CHIN,STU,EQUITY,Department Stores,EUR,Share,0.253,0.178,0.338,,
NEOG,Neogen Corp.,NMS,EQUITY,Diagnostic Substances,USD,Share,47.31,36.43,51.98,1.80B,143110
CONX,Corgenix Medical Corp.,PNK,EQUITY,Diagnostic Substances,,Share,0,0,1,,
QDEL,Quidel Corp.,NMS,EQUITY,Diagnostic Substances,USD,Share,22.72,20.93,29.38,820.93M,241446
OXFD,Oxford Immunotec Global PLC,NGM,EQUITY,Diagnostic Substances,USD,Share,13.79,10.01,17.43,307.98M,59268
PTN,Palatin Technologies Inc.,ASE,EQUITY,Diagnostic Substances,USD,Share,0.96,0.59,1.58,43.42M,1115460
HUWA.DE,Hutchison Whampoa Limited,GER,EQUITY,Department Stores,,Share,0,,,,
NYMX,Nymox Pharmaceutical Corporation,NCM,EQUITY,Diagnostic Substances,USD,Share,1.38,0.33,5.75,47.97M,814105
TEO,Telecom Argentina S.A.,NYQ,EQUITY,Diversified Communication Services,USD,Share,18.87,16.85,26.39,3.62B,148935
WPCS,WPCS International Incorporated,NCM,EQUITY,Diversified Communication Services,USD,Share,2.26,1.43,38.06,1.35M,353946
STRP,Straight Path Communications Inc.,ASE,EQUITY,Diversified Communication Services,USD,Share,29.46,8.67,33.89,344.91M,157313
TI,Telecom Italia S.p.A.,NYQ,EQUITY,Diversified Communication Services,USD,Share,12.78,9.46,13.48,25.43B,379089
OIBR-C,Oi SA,NYQ,EQUITY,Diversified Communication Services,USD,Share,0.00,1.73,1.84,,
IGLD,Internet Gold Golden Lines Ltd.,NMS,EQUITY,Diversified Communication Services,USD,Share,4.55,3.61,10.50,103.83M,4870
CCI,Crown Castle International Corp.,NYQ,EQUITY,Diversified Communication Services,USD,Share,81.97,72.53,89.44,27.13B,2024280
TWER,Towerstream Corporation,NCM,EQUITY,Diversified Communication Services,USD,Share,1.94,1.06,2.55,112.79M,80713
TI-A,Telecom Italia S.p.A.,NYQ,EQUITY,Diversified Communication Services,USD,Share,10.22,7.42,10.86,20.09B,19338
MTSL,MER Telemanagement Solutions Ltd.,NCM,EQUITY,Diversified Communication Services,USD,Share,2.79,0.75,3.10,13.50M,47633
MIFI,Novatel Wireless Inc.,NMS,EQUITY,Diversified Communication Services,USD,Share,3.646,1.670,6.890,145.62M,669097
