Symbol,Name,Exchange,Type,Category,Currency,Unit,LastPrice,YearLow,YearHigh,MarketCapitalisation,AverageDailyVolume
GC.TO,Great Canadian Gaming Corp.,TOR,equity,Gaming Activities,CAD,Share,23.70,,24.81,1.60B,94314
DEQ.V,DEQ Systems Corporation,VAN,equity,Gaming Activities,CAD,Share,0.18,,0.26,12.90M,12644
TIM.BE,ZEAL NET -NPV-,BER,equity,Gaming Activities,EUR,Share,44.30,,52.57,,171
CPHC,Canterbury Park Holding Corporation,NGM,equity,Gaming Activities,USD,Share,10.700,,11.900,45.65M,7381
PTEC.L,Playtech plc,LSE,equity,Gaming Activities,GBp,Share,828.95,,875.00,2.56B,1380560
KING,King Digital Entertainment plc,NYQ,equity,Gaming Activities,USD,Share,14.51,,21.19,4.80B,1872110
TWOC,Trans World Corporation,PNK,equity,Gaming Activities,USD,Share,2.86,,3.35,24.26M,670
DDE,Dover Downs Gaming & Entertainment Inc.,NYQ,equity,Gaming Activities,USD,Share,1.05,,1.40,30.56M,16018
TIM.F,ZEAL NET -NPV-,FRA,equity,Gaming Activities,EUR,Share,44.744,,53.800,,1065
IKGH,Iao Kun Group Holding Company Limited,NGM,equity,Gaming Activities,USD,Share,2.42,,3.35,123.32M,136843
WMH.L,William Hill plc,LSE,equity,Gaming Activities,GBp,Share,408.76,,432.10,3.44B,3376220
CHDN,Churchill Downs Inc.,NMS,equity,Gaming Activities,USD,Share,125.58,,131.00,2.24B,58059
WORD.SG,CHINA LOTSYNERGY,STU,equity,Gaming Activities,EUR,Share,0.068,,0.092,,1924
APU,AmeriGas Partners LP,NYQ,equity,Gas Utilities,USD,Share,47.53,,52.72,4.38B,150835
UIL,UIL Holdings Corporation,NYQ,equity,Gas Utilities,USD,Share,48.28,,52.50,2.66B,291254
ATO,Atmos Energy Corporation,NYQ,equity,Gas Utilities,USD,Share,52.47,,59.35,5.41B,472195
QUS.F,QUESTAR CORP,FRA,equity,Gas Utilities,EUR,Share,19.511,,22.999,,
XSG.F,SAIBU GAS,FRA,equity,Gas Utilities,EUR,Share,2.049,,2.126,,
SWX,Southwest Gas Corporation,NYQ,equity,Gas Utilities,USD,Share,53.81,,64.20,2.59B,177210
STR,Questar Corporation,NYQ,equity,Gas Utilities,USD,Share,21.63,,26.44,3.80B,955886
WGL,WGL Holdings Inc.,NYQ,equity,Gas Utilities,USD,Share,55.47,,59.08,2.74B,229937
CPK,Chesapeake Utilities Corporation,NYQ,equity,Gas Utilities,USD,Share,53.96,,56.15,825.50M,52868
NKA,Niska Gas Storage Partners LLC,NYQ,equity,Gas Utilities,USD,Share,2.84,,15.99,132.58M,271551
NGG,National Grid plc,NYQ,equity,Gas Utilities,USD,Share,67.18,,77.21,49.82B,544629
NWN,Northwest Natural Gas Company,NYQ,equity,Gas Utilities,USD,Share,43.36,,52.57,1.20B,131719
CLNE,Clean Energy Fuels Corp.,NMS,equity,Gas Utilities,USD,Share,6.91,,10.92,613.70M,2248330
VNR.TO,Valener Inc,TOR,equity,Gas Utilities,CAD,Share,16.97,,17.84,638.78M,30010
W-PH.TO,Westcoast Energy Inc.,TOR,equity,Gas Utilities,CAD,Share,0.00,,25.47,3.35B,
CFY.V,Changfeng Energy Inc.,VAN,equity,Gas Utilities,CAD,Share,0.373,,0.410,24.29M,9689
EGAS,Gas Natural Inc.,ASE,equity,Gas Utilities,USD,Share,10.0226,,13.1700,104.66M,18916
QUS.BE,QUESTAR CORP,BER,equity,Gas Utilities,EUR,Share,19.54,,23.19,,
TOG.BE,TOKYO GAS,BER,equity,Gas Utilities,EUR,Share,4.92,,6.20,,61
GAS,AGL Resources Inc.,NYQ,equity,Gas Utilities,USD,Share,48.09,,57.75,5.78B,741887
OKE,ONEOK Inc.,NYQ,equity,Gas Utilities,USD,Share,39.97,,71.19,8.64B,2112370
GUJRATGAS.NS,Gujarat Gas Company Limited,NSI,equity,Gas Utilities,,Share,,,,,
GKG.BE,DUET GROUP,BER,equity,Gas Utilities,EUR,Share,1.69,,1.85,,8
PNY,Piedmont Natural Gas Co. Inc.,NYQ,equity,Gas Utilities,USD,Share,36.50,,41.09,2.91B,325724
NJR,New Jersey Resources Corp.,NYQ,equity,Gas Utilities,USD,Share,28.47,,33.73,2.43B,398227
TGS,Transportadora de Gas Del Sur S.A.,NYQ,equity,Gas Utilities,USD,Share,4.58,,6.00,727.76M,128171
MAS,Masco Corporation,NYQ,equity,General Building Materials,USD,Share,23.93,,24.94,8.10B,4077820
CSTE,CaesarStone Sdot-Yam Ltd.,NMS,equity,General Building Materials,USD,Share,65.41,,70.55,2.41B,157862
HW,Headwaters Incorporated,NYQ,equity,General Building Materials,USD,Share,18.81,,20.31,1.36B,517635
TREX,Trex Co. Inc.,NYQ,equity,General Building Materials,USD,Share,50.31,,57.72,1.54B,293379
JHX.AX,James Hardie Industries plc,ASX,equity,General Building Materials,AUD,Share,17.51,,18.64,8.29B,1395300
CIL.F,LAFARGE,FRA,equity,General Building Materials,EUR,Share,62.297,,67.080,,183
VCT.PA,Vicat SA,PAR,equity,General Building Materials,EUR,Share,62.82,,68.60,2.93B,28839
NXR.L,Norcros plc,LSE,equity,General Building Materials,GBp,Share,18.26,,21.30,124.50M,1069730
CTLE,Nano Labs Corp.,PNK,equity,General Building Materials,USD,Share,0.0068,,0.0550,576591.62,1077510
HIL.AX,Hills Limited,ASX,equity,General Building Materials,AUD,Share,0.523,,1.890,128.60M,670939
NITCO.BO,Nitco Limited,BSE,equity,General Building Materials,,Share,,,,,
HEI.SG,HEIDELBERGCEMENT,STU,equity,General Building Materials,EUR,Share,72.607,,77.090,,3774
NCS,NCI Building Systems Inc.,NYQ,equity,General Building Materials,USD,Share,15.02,,21.68,1.06B,208184
NCLIND.BO,NCL Industries Limited,BSE,equity,General Building Materials,,Share,,,,,
SHREECEM.BO,Shree Cement Limited,BSE,equity,General Building Materials,,Share,,,,,
WIB.DE,Wienerberger AG,GER,equity,General Building Materials,EUR,Share,14.44,,15.35,1.68B,1253
NTK,Nortek Inc.,NMS,equity,General Building Materials,USD,Share,83.32,,89.92,1.36B,18567
AAON,AAON Inc.,NMS,equity,General Building Materials,USD,Share,23.36,,25.17,1.24B,157122
VMC.F,VULCAN MATERIALS,FRA,equity,General Building Materials,EUR,Share,79.600,,84.710,,4
INH.DE,INDUS Holding AG,GER,equity,General Building Materials,EUR,Share,46.41,,50.78,1.12B,47171
TPK.L,Travis Perkins plc,LSE,equity,General Building Materials,GBp,Share,2162.22,,2257.00,5.33B,576323
SGO.PA,Compagnie de Saint-Gobain S.A.,PAR,equity,General Building Materials,EUR,Share,41.62,,43.53,23.53B,2871038
WOS.L,Wolseley plc,LSE,equity,General Building Materials,GBp,Share,4109.76,,4285.00,11.10B,764105
LG.PA,Lafarge S.A.,PAR,equity,General Building Materials,EUR,Share,61.65,,67.16,18.13B,954211
XST.BE,SANWA HOLDINGS,BER,equity,General Building Materials,EUR,Share,7.63,,7.95,,
CWX.TO,CanWel Building Materials Group Ltd.,TOR,equity,General Building Materials,CAD,Share,5.68,,6.55,170.08M,28002
KGP.L,Kingspan Group plc,LSE,equity,General Building Materials,EUR,Share,2101.86,,22.76,3.83B,62260
FBU.NZ,Fletcher Building Ltd.,NZE,equity,General Building Materials,NZD,Share,8.29,,9.38,5.58B,1523270
TGLS,Tecnoglass Inc.,NCM,equity,General Building Materials,USD,Share,12.53,,13.74,328.37M,29471
VIC.TO,Vicwest Inc,TOR,equity,General Building Materials,CAD,Share,12.55,,12.71,224.13M,32881
CRH.L,CRH plc,LSE,equity,General Building Materials,GBp,Share,1830.86,,1968.10,13.79B,2233400
DOOR,Masonite International Corporation,NYQ,equity,General Building Materials,USD,Share,69.23,,72.00,2.10B,246743
OC,Owens Corning,NYQ,equity,General Building Materials,USD,Share,41.19,,45.70,4.93B,1725180
PLS.TO,Polaris Minerals Corp,TOR,equity,General Building Materials,CAD,Share,2.31,,2.83,184.97M,22861
GFF,Griffon Corporation,NYQ,equity,General Building Materials,USD,Share,16.13,,17.87,747.79M,196473
MLM,Martin Marietta Materials Inc.,NYQ,equity,General Building Materials,USD,Share,147.56,,155.98,10.25B,848065
OLH.AX,Oldfields Holdings Limited,ASX,equity,General Building Materials,AUD,Share,0.059,,0.105,3.70M,58441
USG,USG Corporation,NYQ,equity,General Building Materials,USD,Share,27.79,,31.38,3.97B,1734090
SINTEX.BO,Sintex Industries Limited,BSE,equity,General Building Materials,,Share,,,,,
MADHAV.NS,Madhav Marbles and Granites Ltd,NSI,equity,General Building Materials,,Share,,,,,
MSLH.L,Marshalls plc,LSE,equity,General Building Materials,GBp,Share,309.95,,330.00,640.58M,177829
OKJ.AX,Oakajee Corporation Limited,ASX,equity,General Building Materials,AUD,Share,0.051,,0.054,2.60M,8508
FERR.BA,Ferrum Sociedad Anonima de Ceramica y Metalurgia,BUE,equity,General Building Materials,ARS,Share,5.29,,6.00,9.57B,5527
INH.BE,INDUS HOLDING,BER,equity,General Building Materials,EUR,Share,46.36,,50.27,,19
BZUR.MI,Buzzi Unicem SpA,MIL,equity,General Building Materials,EUR,Share,8.25,,9.07,1.76B,62188
HEI.DE,HeidelbergCement AG,GER,equity,General Building Materials,EUR,Share,72.69,,77.18,13.75B,658605
WIB.SG,WIENERBERGER AG,STU,equity,General Building Materials,EUR,Share,14.628,,15.200,,234
NX,Quanex Building Products Corporation,NYQ,equity,General Building Materials,USD,Share,19.74,,21.93,714.32M,202243
TIE.BE,TAIHEIYO CEMENT,BER,equity,General Building Materials,EUR,Share,2.70,,3.24,,
UFPI,Universal Forest Products Inc.,NMS,equity,General Building Materials,USD,Share,53.64,,58.09,1.05B,101644
KAKATCEM.NS,Kakatiya Cement Sugar and Industries Limited,NSI,equity,General Building Materials,,Share,,,,,
VMC,Vulcan Materials Company,NYQ,equity,General Building Materials,USD,Share,88.15,,93.07,11.94B,910159
GCC.MX,Grupo Cementos de Chihuahua SAB de CV,MEX,equity,General Building Materials,MXN,Share,44.77,,45.75,14.96B,41300
OCL.NS,OCL India Limited,NSI,equity,General Building Materials,,Share,,,,,
VMC.SG,VULCAN MATERIALS,STU,equity,General Building Materials,EUR,Share,0.000,,83.663,,25
ASHRAM.BO,Ashram Online.com Ltd.,BSE,equity,General Contractors,,Share,,,,,
OBA.F,OBAYASHI,FRA,equity,General Contractors,EUR,Share,6.203,,7.046,,68
VJC.SG,JGC CORP,STU,equity,General Contractors,EUR,Share,0.000,,23.225,,250
JPASSOCIA.NS,Jaiprakash Associates Limited,NSI,equity,General Contractors,,Share,,,,,
FWI.BE,FOSTER WHEELER N,BER,equity,General Contractors,,Share,,,,,
LT.NS,Larsen & Toubro Limited,NSI,equity,General Contractors,,Share,,,,,
KNRCON.NS,KNR Constructions Limited.,NSI,equity,General Contractors,,Share,,,,,
DOW.AX,Downer EDI Limited,ASX,equity,General Contractors,AUD,Share,4.939,,5.220,2.08B,2370950
KLR.L,Keller Group plc,LSE,equity,General Contractors,GBp,Share,1054.89,,1105.00,752.92M,109957
OKA.F,OKUMURA CORP,FRA,equity,General Contractors,EUR,Share,4.292,,4.781,,
WSP.TO,WSP Global Inc.,TOR,equity,General Contractors,CAD,Share,41.11,,45.50,3.72B,201091
VTQ.SG,VERSAR INC,STU,equity,General Contractors,EUR,Share,0.000,,3.194,,
KAJ.F,KAJIMA,FRA,equity,General Contractors,EUR,Share,4.181,,4.524,,225
OTC.AX,OTOC Limited,ASX,equity,General Contractors,AUD,Share,0.077,,0.235,18.67M,463337
EN.PA,Bouygues SA,PAR,equity,General Contractors,EUR,Share,34.280,,39.240,10.63B,1800943
FIX,Comfort Systems USA Inc.,NYQ,equity,General Contractors,USD,Share,23.07,,23.96,885.03M,248279
ICSA.F,EMPRESAS ICA,FRA,equity,General Contractors,EUR,Share,0.734,,1.486,,15
AYO.DE,Abengoa SA,GER,equity,General Contractors,EUR,Share,3.10,,4.67,2.39B,2145
VJC.BE,JGC CORP,BER,equity,General Contractors,EUR,Share,17.47,,23.22,,6
VIE.AX,Viento Group Limited,ASX,equity,General Contractors,AUD,Share,0.036,,0.230,3.34M,14046
KNRCON.BO,KNR Constructions Limited.,BSE,equity,General Contractors,,Share,,,,,
XSZ.F,SHIMIZU CORP,FRA,equity,General Contractors,EUR,Share,7.246,,7.983,,237
TFI.MI,TREVI - Finanziaria Industriale S.p.A.,MIL,equity,General Contractors,EUR,Share,2.08,,4.22,354.00M,1071340
YIT.SG,YIT,STU,equity,General Contractors,EUR,Share,6.625,,8.319,,1
WDS.AX,WDS Limited,ASX,equity,General Contractors,AUD,Share,0.12,,1.06,18.82M,446099
VMG.AX,VDM Group Limited,ASX,equity,General Contractors,AUD,Share,0.006,,0.014,24.14M,753477
UGL.AX,UGL Limited,ASX,equity,General Contractors,AUD,Share,2.34,,7.24,356.49M,1300890
YIT.DU,YIT,DUS,equity,General Contractors,EUR,Share,6.605,,8.319,,15
AREVA.PA,Areva S.A.,PAR,equity,General Contractors,EUR,Share,8.208,,16.100,2.93B,29335
MAH.AX,MacMahon Holdings Ltd.,ASX,equity,General Contractors,AUD,Share,0.057,,0.142,97.18M,2869720
EME,EMCOR Group Inc.,NYQ,equity,General Contractors,USD,Share,47.37,,48.89,3.04B,274067
LDYA.F,MURRAY & ROB HLDGS,FRA,equity,General Contractors,EUR,Share,0.936,,1.963,,1873
VASCONEQ.NS,Vascon Engineers Ltd,NSI,equity,General Contractors,,Share,,,,,
SEC.PA,Soditech Ingenierie SA,PAR,equity,General Contractors,EUR,Share,0.82,,1.50,2.11M,1782
CKK.V,Cordy Oilfield Services Inc.,VAN,equity,General Contractors,CAD,Share,0.02,,0.19,894540.00,169230
WID.F,WINDHOFF,FRA,equity,General Contractors,EUR,Share,0.071,,0.193,,3174
LAM.L,Lamprell plc,LSE,equity,General Contractors,GBp,Share,153.12,,178.00,509.15M,314709
LEI.AX,Leighton Holdings Limited,ASX,equity,General Contractors,,Share,,,,,
SQU.BE,VINCI ,BER,equity,General Contractors,EUR,Share,53.51,,56.95,,20
DG.PA,VINCI S.A.,PAR,equity,General Contractors,EUR,Share,53.49,,57.66,30.91B,2040503
SNC.TO,SNC-Lavalin Group Inc.,TOR,equity,General Contractors,CAD,Share,44.35,,59.63,6.70B,376992
GKX.V,Gemini Corp.,VAN,equity,General Contractors,CAD,Share,0.31,,0.80,23.05M,34983
JEG.F,JACOBS ENGIN GROUP,FRA,equity,General Contractors,EUR,Share,38.492,,45.424,,17
YIT.F,YIT,FRA,equity,General Contractors,EUR,Share,6.633,,8.150,,1195
FWI.F,FOSTER WHEELER N,FRA,equity,General Contractors,EUR,Share,0.000,,25.742,,266
YRM.MI,Rosetti Marino S.p.A.,MIL,equity,General Contractors,EUR,Share,36.68,,37.38,137.68M,4
QAA.F,QUANTA SERVICES,FRA,equity,General Contractors,EUR,Share,26.198,,29.084,,14
NYVK.F,SINO-THAI NVDR,FRA,equity,General Contractors,EUR,Share,0.586,,0.690,,925
QAA.SG,QUANTA SERVICES,STU,equity,General Contractors,EUR,Share,26.234,,28.900,,
OBA.DU,OBAYASHI,DUS,equity,General Contractors,EUR,Share,6.099,,7.006,,2
JEG.SG,JACOBS ENGIN GROUP,STU,equity,General Contractors,EUR,Share,38.482,,45.154,,
SOX.TO,Stuart Olson Inc.,TOR,equity,General Contractors,CAD,Share,6.31,,11.00,179.52M,15152
VSFPROJ.BO,VSF Projects Limited,BSE,equity,General Contractors,,Share,,,,,
TSE.AX,Transfield Services Limited,ASX,equity,General Contractors,AUD,Share,1.5259,,1.9700,717.17M,2084660
PIKE,Pike Corporation,NYQ,equity,General Contractors,,Share,0,,12,,
BAD.TO,Badger Daylighting Ltd.,TOR,equity,General Contractors,CAD,Share,27.19,,36.07,917.98M,110373
MGNS.L,Morgan Sindall Group plc,LSE,equity,General Contractors,GBp,Share,819.70,,865.00,352.62M,13018
SQU.SG,VINCI ,STU,equity,General Contractors,EUR,Share,53.637,,57.240,,132
CBI,Chicago Bridge & Iron Company N.V.,NYQ,equity,General Contractors,USD,Share,52.06,,70.27,5.24B,1904170
QCQ.F,CORDY OILFIELD SVCS,FRA,equity,General Contractors,EUR,Share,0.005,,0.120,,6667
RGI.V,Reco International Group Inc.,VAN,equity,General Contractors,CAD,Share,0.000,,0.070,384525.00,
STEWARTQ.BO,Stewarts & Lloyds Of India Ltd.,BSE,equity,General Contractors,,Share,,,,,
PRXG,Pernix Group Inc,PNK,equity,General Contractors,USD,Share,1.94,,7.22,11.28M,13
KAJ.SG,KAJIMA,STU,equity,General Contractors,EUR,Share,4.088,,4.481,,403
GWBU,Great Wall Builders Ltd.,PNK,equity,General Contractors,USD,Share,0.002,,0.010,699638.06,93992
SQU.MU,VINCI ,MUN,equity,General Contractors,EUR,Share,53.67,,57.08,,10
CUQ.TO,Stuart Olson Inc.,TOR,equity,General Contractors,,Share,0.00,,11.57,,
ARE.TO,Aecon Group Inc.,TOR,equity,General Contractors,CAD,Share,12.78,,17.08,682.87M,292319
DRT.TO,DIRTT Environmental Solutions Ltd.,TOR,equity,General Contractors,CAD,Share,7.51,,9.19,557.58M,435470
YIT.MU,YIT,MUN,equity,General Contractors,EUR,Share,6.64,,8.30,,
BDT.TO,Bird Construction Inc.,TOR,equity,General Contractors,CAD,Share,11.05,,15.35,470.65M,97044
FWI.DU,FOSTER WHEELER N,DUS,equity,General Contractors,,Share,,,,,
UNITY.BO,Unity Infraprojects Limited,BSE,equity,General Contractors,,Share,,,,,
YIT.BE,YIT,BER,equity,General Contractors,EUR,Share,6.65,,8.36,,500
KIE.L,Kier Group plc,LSE,equity,General Contractors,GBp,Share,1410.11,,1842.00,793.22M,249351
BYG.MU,BOUYGUES,MUN,equity,General Contractors,EUR,Share,35.76,,38.61,,2
LDYA.BE,MURRAY & ROB HLDGS,BER,equity,General Contractors,EUR,Share,1.00,,1.95,,
VTQ.BE,VERSAR INC,BER,equity,General Contractors,EUR,Share,3.38,,5.56,,
XSZ.BE,SHIMIZU CORP,BER,equity,General Contractors,EUR,Share,7.03,,7.85,,91
WTP.AX,Watpac Ltd.,ASX,equity,General Contractors,AUD,Share,0.81,,1.01,153.46M,171455
SLT.DE,Schaltbau Holding AG,GER,equity,General Contractors,EUR,Share,47.25,,54.90,269.10M,6990
QAA.DU,QUANTA SERVICES,DUS,equity,General Contractors,EUR,Share,26.125,,28.705,,
POLL.BA,Polledo S.A.I.C. y F.,BUE,equity,General Contractors,ARS,Share,6.96,,18.50,41.09M,6609
XSZ.DU,SHIMIZU CORP,DUS,equity,General Contractors,EUR,Share,7.035,,7.847,,2
QUNR,Qunar Cayman Islands Limited,NGM,equity,General Entertainment,USD,Share,44.63,,54.23,4.98B,1523140
SIX,Six Flags Entertainment Corporation,NYQ,equity,General Entertainment,USD,Share,47.02,,51.09,4.60B,637902
VGGL,Viggle Inc.,NCM,equity,General Entertainment,USD,Share,2.099,,5.700,32.35M,2564850
PRXI,Premier Exhibitions Inc.,NCM,equity,General Entertainment,USD,Share,4.1568,,9.4000,15.73M,5003
MMYT,MakeMyTrip Limited,NMS,equity,General Entertainment,USD,Share,19.37,,31.93,824.61M,344275
SFXE,SFX Entertainment Inc.,NMS,equity,General Entertainment,USD,Share,4.60,,7.40,357.37M,764622
CUK,Carnival plc,NYQ,equity,General Entertainment,USD,Share,50.26,,54.30,42.16B,279187
TIXC,Tix Corporation,PNK,equity,General Entertainment,USD,Share,2.21,,2.50,38.75M,7675
RBY,Rubicon Minerals Corporation,ASE,equity,Gold,USD,Share,1.065,,1.700,392.27M,678178
MDW,Midway Gold Corp.,ASE,equity,Gold,USD,Share,0.116,,1.170,,2586050
WAC.AX,Wild Acre Metals Limited,ASX,equity,Gold,AUD,Share,0.014,,0.036,1.29M,187739
PRU.TO,Perseus Mining Limited,TOR,equity,Gold,CAD,Share,0.398,,0.495,202.76M,293511
OBF.BE,KALNORTH,BER,equity,Gold,EUR,Share,0.01,,0.01,,
ETF.V,Eastfield Resources Ltd.,VAN,equity,Gold,CAD,Share,0.034,,0.050,1.12M,12075
TDC.V,Tyhee Gold Corp.,VAN,equity,Gold,CAD,Share,0.01,,0.10,4.24M,73464
XGC.F,CROCODILE GOLD,FRA,equity,Gold,EUR,Share,0.211,,0.250,,11376
GSE.V,Goldspike Explorations Inc.,VAN,equity,Gold,,Share,,,,,
TLR.V,Teslin River Resources Corp.,VAN,equity,Gold,CAD,Share,0.09,,0.30,2.54M,
RNY.F,YAMANA GOLD,FRA,equity,Gold,EUR,Share,2.891,,6.749,,12211
VVI.V,Valencia Ventures Inc.,VAN,equity,Gold,,Share,,,,,
TAM.AX,Tanami Gold NL,ASX,equity,Gold,AUD,Share,0.027,,0.038,34.08M,865276
RG.V,Romios Gold Resources Inc.,VAN,equity,Gold,CAD,Share,0.03,,0.07,3.17M,27103
THM,International Tower Hill Mines Ltd.,ASE,equity,Gold,USD,Share,0.3356,,0.7400,34.91M,96078
HMY,Harmony Gold Mining Company Limited,NYQ,equity,Gold,USD,Share,1.36,,3.29,521.28M,2283520
SAND,Sandstorm Gold Ltd.,ASE,equity,Gold,USD,Share,3.14,,7.15,357.85M,568340
EDGA.MU,GOLD FIELDS,MUN,equity,Gold,EUR,Share,2.89,,5.27,,924
POG.L,Petropavlovsk PLC,LSE,equity,Gold,GBp,Share,6.83,,16.12,14.22M,13076600
NG,NovaGold Resources Inc.,ASE,equity,Gold,USD,Share,3.72,,4.25,1.06B,1217840
LAN.V,Declan Resources Inc.,VAN,equity,Gold,CAD,Share,0.01,,0.08,1.75M,40594
SSV.V,Southern Silver Exploration Corp.,VAN,equity,Gold,CAD,Share,0.07,,0.20,2.67M,21028
GLD.V,GoldON Resources Ltd.,VAN,equity,Gold,CAD,Share,0.020,,0.125,507300.00,18444
MSR.AX,Manas Resources Ltd.,ASX,equity,Gold,AUD,Share,0.010,,0.047,3.53M,546060
VGZ,Vista Gold Corp.,ASE,equity,Gold,USD,Share,0.3232,,0.5100,21.85M,94711
MTO.V,Metanor Resources Inc.,VAN,equity,Gold,CAD,Share,0.052,,0.145,19.61M,758559
PTQ.TO,Petaquilla Minerals Ltd.,TOR,equity,Gold,,Share,,,,,
XRC.TO,Exeter Resource Corporation,TOR,equity,Gold,CAD,Share,0.62,,0.92,50.39M,12891
SBW.V,Strongbow Exploration Inc.,VAN,equity,Gold,CAD,Share,0.11,,0.28,1.09M,3439
KGD.AX,Kula Gold Limited,ASX,equity,Gold,AUD,Share,0.036,,0.094,8.08M,40046
KGC.V,Kestrel Gold Inc.,VAN,equity,Gold,CAD,Share,0.03,,0.08,444450.00,8839
SAR.AX,Saracen Mineral Holdings Limited,ASX,equity,Gold,AUD,Share,0.4553,,0.5250,374.59M,2030390
AGI,Alamos Gold Inc.,NYQ,equity,Gold,USD,Share,5.88,,10.14,1.32B,803187
GV.V,Gold Standard Ventures Corp,VAN,equity,Gold,CAD,Share,0.04,,0.21,5.71M,13602
EDG.DE,Gold Fields Ltd.,GER,equity,Gold,EUR,Share,2.92,,5.43,2.15B,2914
TRX,Tanzanian Royalty Exploration Corp.,ASE,equity,Gold,USD,Share,0.31,,2.52,46.01M,301433
TGM.V,True Gold Mining Inc.,VAN,equity,Gold,CAD,Share,0.23,,0.46,87.75M,398984
CAL.TO,Caledonia Mining Corporation,TOR,equity,Gold,CAD,Share,0.98,,1.20,51.60M,24981
AEM.TO,Agnico Eagle Mines Limited,TOR,equity,Gold,CAD,Share,37.79,,45.92,7.51B,821041
AU,AngloGold Ashanti Ltd.,NYQ,equity,Gold,USD,Share,8.98,,18.44,3.35B,3164910
ORE.TO,Orezone Gold Corporation,TOR,equity,Gold,CAD,Share,0.36,,1.07,32.53M,144341
EGO,Eldorado Gold Corporation,NYQ,equity,Gold,USD,Share,4.29,,8.60,2.72B,3549260
XGC.BE,CROCODILE GOLD,BER,equity,Gold,EUR,Share,0.23,,0.26,,71
DPM.TO,Dundee Precious Metals Inc.,TOR,equity,Gold,CAD,Share,2.57,,5.70,350.03M,155700
DUO.AX,Dourado Resources Limited,ASX,equity,Gold,AUD,Share,0.01,,0.08,841570.00,2037030
EDW.V,Edgewater Exploration Ltd.,VAN,equity,Gold,CAD,Share,0.01,,0.08,2.09M,51398
PLG.TO,Pilot Gold Inc.,TOR,equity,Gold,CAD,Share,0.65,,1.60,57.93M,96208
CAY.AX,Canyon Resources Limited,ASX,equity,Gold,AUD,Share,0.042,,0.110,5.41M,33277
CDX.V,Cassidy Gold Corp.,VAN,equity,Gold,CAD,Share,0.03,,0.06,14.70M,7048
OXU.BE,OXUS GOLD,BER,equity,Gold,EUR,Share,0.05,,0.13,,
BOW.V,Bowmore Exploration Ltd.,VAN,equity,Gold,CAD,Share,0.07,,0.12,5.11M,16169
GHDC,Goldland Holdings Co.,OBB,equity,Gold,USD,Share,0.062,,0.120,9.62M,159373
GFI,Gold Fields Ltd.,NYQ,equity,Gold,USD,Share,3.22,,6.01,2.42B,4438090
KCN.AX,Kingsgate Consolidated Limited,ASX,equity,Gold,AUD,Share,0.737,,0.975,155.39M,473915
VKA.AX,Viking Mines Limited,ASX,equity,Gold,AUD,Share,0.016,,0.045,3.26M,308123
MLDUR.PA,DRDGOLD Ltd.,PAR,equity,Gold,EUR,Share,0.16,,0.24,68.26M,1651
MBG.V,Malbex Resources Inc.,VAN,equity,Gold,CAD,Share,0.03,,0.05,5.86M,853034
RMS.AX,Ramelius Resources Limited,ASX,equity,Gold,AUD,Share,0.117,,0.157,53.91M,1363250
NGN.V,Newmarket Gold Inc.,VAN,equity,Gold,CAD,Share,0.33,,0.37,15.48M,2188
GUY.TO,Guyana Goldfields Inc.,TOR,equity,Gold,CAD,Share,3.75,,4.14,613.99M,223494
RIC,Richmont Mines Inc.,ASE,equity,Gold,USD,Share,3.14,,3.68,185.99M,111703
VIT.V,Victoria Gold Corp.,VAN,equity,Gold,CAD,Share,0.14,,0.23,44.21M,236141
SLR.AX,Silver Lake Resources Limited,ASX,equity,Gold,AUD,Share,0.16,,0.55,75.48M,3093760
OVXA.F,OVOCA GOLD,FRA,equity,Gold,EUR,Share,0.071,,0.097,,434
RXL.AX,Rox Resources Limited,ASX,equity,Gold,AUD,Share,0.022,,0.057,16.14M,1659690
SGN.V,Scorpio Gold Corporation,VAN,equity,Gold,CAD,Share,0.12,,0.24,14.99M,63983
NWR.AX,Northwest Resources Ltd.,ASX,equity,Gold,AUD,Share,0.006,,0.010,,
OOO.V,Otis Gold Corp.,VAN,equity,Gold,CAD,Share,0.054,,0.080,4.69M,53189
RNY.MU,YAMANA GOLD,MUN,equity,Gold,EUR,Share,2.91,,6.74,,806
